time,joint1_rad,joint2_rad,joint3_rad,joint4_rad,ee_x,ee_y,ee_z
0.7026002407073975,0.20104712436844377,-0.00018487591024766992,-0.2010471243684438,-0.19981512408975227,0,0,0
0.7127010822296143,0.19623142028397358,-0.007507345631503015,-0.19623142028397353,-0.19249265436849683,0,0,0
0.722822904586792,0.19120751894786944,-0.01493843947586597,-0.1912075189478694,-0.18506156052413386,0,0,0
0.7355129718780518,0.18463638564353718,-0.02437564839159742,-0.1846363856435372,-0.1756243516084025,0,0,0
0.7456307411193848,0.1791864788930727,-0.03198675969164881,-0.17918647889307274,-0.16801324030835113,0,0,0
0.755730152130127,0.17356592498979015,-0.03965258973806553,-0.17356592498979018,-0.16034741026193441,0,0,0
0.7658529281616211,0.1677570547902018,-0.04739710515532943,-0.16775705479020192,-0.1526028948446706,0,0,0
0.778749942779541,0.16011125088157188,-0.05734009365397084,-0.160111250881572,-0.1426599063460292,0,0,0
0.788905143737793,0.15390530846900774,-0.06521936709084218,-0.15390530846900777,-0.13478063290915776,0,0,0
0.7990260124206543,0.14756449634957963,-0.0731072302243439,-0.14756449634957966,-0.12689276977565603,0,0,0
0.8091328144073486,0.14108363526687384,-0.08101126260558393,-0.14108363526687376,-0.11898873739441589,0,0,0
0.8218681812286377,0.13271554498559976,-0.0909972375208946,-0.1327155449855998,-0.10900276247910533,0,0,0
0.8319907188415527,0.12591209784292184,-0.09894551617074619,-0.12591209784292187,-0.10105448382925374,0,0,0
0.842137336730957,0.11896469324942116,-0.10691376651773912,-0.11896469324942109,-0.0930862334822607,0,0,0
0.8522861003875732,0.11189491017232597,-0.11487667458138275,-0.1118949101723259,-0.08512332541861707,0,0,0
0.8649547100067139,0.10291100784188038,-0.12479454238387529,-0.10291100784188031,-0.07520545761612454,0,0,0
0.8751270771026611,0.09557864163540603,-0.13273049771979473,-0.09557864163540615,-0.06726950228020533,0,0,0
0.8852794170379639,0.08816339033779098,-0.1406175087500929,-0.08816339033779112,-0.05938249124990714,0,0,0
0.8953812122344971,0.08069603538123073,-0.14842425939403217,-0.08069603538123075,-0.05157574060596775,0,0,0
0.9080548286437988,0.07121353839233288,-0.1581486253033489,-0.07121353839233291,-0.04185137469665104,0,0,0
0.9181976318359375,0.06354257149159913,-0.1658654542527908,-0.06354257149159916,-0.0341345457472091,0,0,0
0.9283266067504883,0.0558176786983205,-0.17350503179337826,-0.05581767869832053,-0.026494968206621672,0,0,0
0.9384396076202393,0.04804858277770033,-0.18105831753714993,-0.048048582777700466,-0.018941682462850107,0,0,0
0.9512369632720947,0.0381487755825947,-0.1904982901179785,-0.03814877558259462,-0.009501709882021328,0,0,0
0.9613683223724365,0.030266818450187874,-0.19786870439027165,-0.030266818450187905,-0.002131295609728273,0,0,0
0.9715023040771484,0.02235215026495557,-0.20514184893390136,-0.02235215026495571,0.005141848933901322,0,0,0
0.9816372394561768,0.014414080431371754,-0.21230910150559815,-0.014414080431371674,0.012309101505598316,0,0,0
0.9951040744781494,0.003845099299571288,-0.22165526066341057,-0.0038450992995714296,0.021655260663410544,0,0,0
1.005354642868042,-0.004205328328064906,-0.228624235125828,0.004205328328064764,0.028624235125827957,0,0,0
1.0154335498809814,-0.012116732920970399,-0.23534649698350724,0.012116732920970258,0.0353464969835072,0,0,0
1.029353141784668,-0.023021243548713755,-0.24440587579125078,0.023021243548713724,0.044405875791250826,0,0,0
1.0395126342773438,-0.030953513973160467,-0.25084470901577494,0.03095351397316044,0.05084470901577501,0,0,0
1.0496094226837158,-0.03880560489668543,-0.2570915830928715,0.038805604896685504,0.057091583092871656,0,0,0
1.062415599822998,-0.04870756474672075,-0.2647866102164914,0.048707564746720715,0.06478661021649143,0,0,0
1.0725648403167725,-0.0564999257791564,-0.2706962923641951,0.056499925779156475,0.07069629236419525,0,0,0
1.082679271697998,-0.06420843008241219,-0.27641308245054513,0.06420843008241216,0.07641308245054518,0,0,0
1.0928173065185547,-0.0718698657744123,-0.28196447979103323,0.07186986577441237,0.08196447979103333,0,0,0
1.121283769607544,-0.09296785316221491,-0.2965480540699649,0.09296785316221498,0.09654805406996494,0,0,0
1.1314435005187988,-0.10032642737639072,-0.30137825636742266,0.1003264273763906,0.10137825636742262,0,0,0
1.144500494003296,-0.10963235100902333,-0.30728400627965374,0.1096323510090234,0.10728400627965384,0,0,0
1.1547269821166992,-0.11679290668786058,-0.3116664558608022,0.11679290668786066,0.11166645586080229,0,0,0
1.164926290512085,-0.12381437758309494,-0.3158196741065533,0.12381437758309481,0.11581967410655325,0,0,0
1.1780741214752197,-0.13267713994174324,-0.32084607100908347,0.1326771399417432,0.12084607100908343,0,0,0
1.1883175373077393,-0.13942597980015006,-0.324501435703813,0.13942597980014995,0.124501435703813,0,0,0
1.1984496116638184,-0.1459594564589464,-0.3278883854166556,0.14595945645894645,0.12788838541665568,0,0,0
1.2113969326019287,-0.15409220230676843,-0.33187996324777425,0.1540922023067684,0.13187996324777426,0,0,0
1.2215359210968018,-0.1602836162252828,-0.33473825372314014,0.1602836162252827,0.13473825372314008,0,0,0
1.2317519187927246,-0.16635757524889727,-0.33737738484718516,0.16635757524889724,0.13737738484718515,0,0,0
1.2418978214263916,-0.17222028918193832,-0.3397564330739311,0.1722202891819383,0.13975643307393112,0,0,0
1.2548465728759766,-0.1794476951354802,-0.34243861971065426,0.17944769513548017,0.1424386197106542,0,0,0
1.2649693489074707,-0.18489157124734035,-0.3442562641294733,0.18489157124734026,0.1442562641294733,0,0,0
1.2751457691192627,-0.19017582469165922,-0.34583456467666474,0.1901758246916592,0.14583456467666472,0,0,0
1.285315990447998,-0.1952626773423038,-0.34716088958431457,0.19526267734230376,0.14716088958431456,0,0,0
1.2980690002441406,-0.2013590951884611,-0.34846737160518604,0.20135909518846107,0.14846737160518603,0,0,0
1.308225154876709,-0.2059834115937418,-0.34922265290764476,0.20598341159374178,0.14922265290764472,0,0,0
1.3183376789093018,-0.21037953931092476,-0.34972262949188526,0.21037953931092476,0.14972262949188522,0,0,0
1.3284389972686768,-0.21455883250638902,-0.3499704478709326,0.21455883250638902,0.1499704478709326,0,0,0
1.3411104679107666,-0.2194955020365617,-0.3499253847871492,0.21949550203656168,0.14992538478714915,0,0,0
1.3512592315673828,-0.22319888262938695,-0.3496036701079847,0.22319888262938692,0.14960367010798473,0,0,0
1.3613758087158203,-0.22666472779230434,-0.349030469345022,0.22666472779230434,0.14903046934502207,0,0,0
1.37149977684021,-0.22990391715341976,-0.34820504830094373,0.22990391715341973,0.14820504830094372,0,0,0
1.384216070175171,-0.23364266528957403,-0.3468126797963992,0.23364266528957403,0.14681267979639914,0,0,0
1.3943793773651123,-0.23636300126814636,-0.3454165417544859,0.23636300126814636,0.1454165417544859,0,0,0
1.404517650604248,-0.23883658623969442,-0.3437745939804743,0.23883658623969442,0.1437745939804743,0,0,0
1.4147453308105469,-0.241086498422313,-0.34186761662434806,0.241086498422313,0.14186761662434805,0,0,0
1.4275233745574951,-0.24354749142100413,-0.3391345307806441,0.2435474914210041,0.13913453078064417,0,0,0
1.4377555847167969,-0.24523540266087213,-0.33666793167023756,0.2452354026608721,0.1366679316702376,0,0,0
1.4480009078979492,-0.24667160202124538,-0.3339531676080597,0.24667160202124538,0.13395316760805984,0,0,0
1.4583039283752441,-0.2478581998356527,-0.3309787200631143,0.2478581998356527,0.13097872006311428,0,0,0
1.4711143970489502,-0.24897133354252932,-0.3269432871119754,0.24897133354252932,0.1269432871119755,0,0,0
1.4813406467437744,-0.24957058366199514,-0.32345778049293594,0.24957058366199514,0.12345778049293593,0,0,0
1.491497278213501,-0.2499108133456758,-0.31976772700554257,0.2499108133456758,0.11976772700554256,0,0,0
1.5016124248504639,-0.24999679249165202,-0.31587037811229723,0.24999679249165202,0.11587037811229733,0,0,0
1.5151286125183105,-0.2497176900379343,-0.3103231075406936,0.2497176900379343,0.11032310754069363,0,0,0
1.525306224822998,-0.24921034803159337,-0.30589522636904565,0.24921034803159337,0.10589522636904575,0,0,0
1.5354151725769043,-0.24845424580633502,-0.30128885807688244,0.24845424580633502,0.10128885807688248,0,0,0
1.5481953620910645,-0.24713983946657436,-0.29517533627419545,0.2471398394665744,0.09517533627419561,0,0,0
1.5583364963531494,-0.2458132741639014,-0.29009987801232684,0.24581327416390145,0.09009987801232713,0,0,0
1.568420171737671,-0.2442468552668383,-0.28486186557804666,0.2442468552668383,0.08486186557804681,0,0,0
1.5785231590270996,-0.24243164044987336,-0.27942778975288435,0.24243164044987336,0.0794277897528845,0,0,0
1.5912754535675049,-0.23979201865640015,-0.27231139101011476,0.2397920186564001,0.07231139101011477,0,0,0
1.6014082431793213,-0.23742002076363214,-0.26645907550552034,0.23742002076363214,0.06645907550552052,0,0,0
1.611494779586792,-0.2348199227804939,-0.26046595164612985,0.234819922780494,0.060465951646130195,0,0,0
1.621577262878418,-0.2319852446211181,-0.25431421936570975,0.2319852446211182,0.0543142193657101,0,0,0
1.6342058181762695,-0.22810679135414214,-0.24639138448920878,0.22810679135414225,0.04639138448920915,0,0,0
1.6443676948547363,-0.22472492961146834,-0.23984819534837604,0.22472492961146825,0.03984819534837605,0,0,0
1.654449462890625,-0.2211434055234116,-0.23321573374902818,0.22114340552341172,0.033215733749028586,0,0,0
1.664543867111206,-0.21733515164124134,-0.22644108429030113,0.21733515164124137,0.026441084290301314,0,0,0
1.6773371696472168,-0.21219520092264754,-0.2176733246594309,0.21219520092264768,0.01767332465943129,0,0,0
1.687570571899414,-0.20783660435344617,-0.21052245883610937,0.2078366043534462,0.010522458836109569,0,0,0
1.6977944374084473,-0.20326757322833588,-0.20326419152593972,0.20326757322833588,0.00326419152593993,0,0,0
1.7080192565917969,-0.1984884049050838,-0.1958987097398383,0.19848840490508382,-0.004101290260161483,0,0,0
1.7217655181884766,-0.19174147796568694,-0.18584201028949027,0.19174147796568708,-0.0141579897105093,0,0,0
1.7320122718811035,-0.18647886698669552,-0.17824035790493273,0.18647886698669555,-0.021759642095067047,0,0,0
1.7422268390655518,-0.18104046473829355,-0.17058188567300336,0.18104046473829358,-0.029418114326996397,0,0,0
1.7552616596221924,-0.173830560412036,-0.16070441691635826,0.173830560412036,-0.03929558308364151,0,0,0
1.7654995918273926,-0.1679627059191013,-0.15287415944893323,0.16796270591910117,-0.04712584055106673,0,0,0
1.7756285667419434,-0.16198630222563634,-0.1450733843329838,0.16198630222563618,-0.05492661566701618,0,0,0
1.7883696556091309,-0.1542365185324587,-0.13519706490601263,0.15423651853245857,-0.06480293509398735,0,0,0
1.7986040115356445,-0.14783190878402325,-0.12722226155793373,0.14783190878402327,-0.07277773844206603,0,0,0
1.808819055557251,-0.14128700243244197,-0.11923444189249596,0.1412870024324418,-0.08076555810750402,0,0,0
1.8189852237701416,-0.13462894909217604,-0.1112651631632531,0.13462894909217607,-0.08873483683674666,0,0,0
1.8318231105804443,-0.12602580465440238,-0.10118612172643068,0.1260258046544024,-0.09881387827356908,0,0,0
1.8420236110687256,-0.11904324446865314,-0.09317551968528344,0.11904324446865336,-0.1068244803147161,0,0,0
1.8521842956542969,-0.1119664057457386,-0.08520314173692638,0.11196640574573863,-0.11479685826307338,0,0,0
1.8623018264770508,-0.10480626214496164,-0.0772795919358671,0.10480626214496147,-0.12272040806413288,0,0,0
1.8749117851257324,-0.09573486430147567,-0.06743714426494182,0.0957348643014759,-0.13256285573505772,0,0,0
1.8850443363189697,-0.08833613637045308,-0.05956468115850506,0.08833613637045311,-0.1404353188414947,0,0,0
1.895108699798584,-0.08089858004149379,-0.051785735648697456,0.08089858004149403,-0.14821426435130208,0,0,0
1.9051859378814697,-0.07337048928286427,-0.04404513101277917,0.0733704892828643,-0.1559548689872206,0,0,0
1.9179637432098389,-0.06372021735783485,-0.034311769208046225,0.06372021735783466,-0.16568823079195377,0,0,0
1.928124189376831,-0.055972632464643964,-0.02664693433146098,0.05597263246464399,-0.1733530656685388,0,0,0
1.9382553100585938,-0.04819062314851529,-0.01907862336583778,0.048190623148515105,-0.1809213766341622,0,0,0
1.9483418464660645,-0.04039435694787359,-0.01162503452202339,0.04039435694787362,-0.18837496547797639,0,0,0
1.9610791206359863,-0.03049227367790604,-0.0023403462951140375,0.03049227367790585,-0.19765965370488595,0,0,0
1.9712400436401367,-0.02255729658163385,0.004954936614727526,0.02255729658163388,-0.2049549366147273,0,0,0
1.9813239574432373,-0.0146597152198084,0.012089221898268929,0.01465971521980843,-0.21208922189826873,0,0,0
1.9914121627807617,-0.0067440533522150434,0.019113987939332264,0.006744053352214852,-0.21911398793933223,0,0,0
2.0048868656158447,0.0038379845061519368,0.02830906108858061,-0.0038379845061516844,-0.2283090610885802,0,0,0
2.015029191970825,0.011799514495934095,0.035079373138629105,-0.011799514495934285,-0.2350793731386291,0,0,0
2.025109052658081,0.019700158506910436,0.04167213712774823,-0.019700158506910405,-0.24167213712774804,0,0,0
2.0379257202148438,0.029716365229922423,0.04984892340613378,-0.02971636522992239,-0.24984892340613357,0,0,0
2.0480716228485107,0.03761201041546489,0.05615019619204703,-0.037612010415464865,-0.2561501961920468,0,0,0
2.0582151412963867,0.0454676048359783,0.06229141407203351,-0.045467604835978274,-0.2622914140720333,0,0,0
2.0683367252349854,0.053260199408611715,0.0682550987401929,-0.05326019940861169,-0.2682550987401927,0,0,0
2.0814049243927,0.0632406216501249,0.07570249586919145,-0.06324062165012487,-0.27570249586919127,0,0,0
2.0915491580963135,0.07091534089285648,0.08128005145486783,-0.07091534089285645,-0.2812800514548677,0,0,0
2.10164475440979,0.07848177433931829,0.08664809661691786,-0.07848177433931826,-0.2866480966169177,0,0,0
2.1117379665374756,0.08596750963016811,0.09182720354373697,-0.08596750963016808,-0.2918272035437368,0,0,0
2.1402766704559326,0.10664139838044126,0.10541123876464381,-0.10664139838044123,-0.3054112387646437,0,0,0
2.150548219680786,0.11388109774355551,0.10990183653341604,-0.11388109774355548,-0.3099018365334159,0,0,0
2.1632792949676514,0.12268896089846533,0.11516389910116348,-0.12268896089846511,-0.31516389910116327,0,0,0
2.1735284328460693,0.12963779615786783,0.11915044835594366,-0.1296377961578678,-0.31915044835594353,0,0,0
2.1836605072021484,0.1363751930530764,0.12286817155728366,-0.13637519305307622,-0.3228681715572834,0,0,0
2.19382905960083,0.14299792705171593,0.1263722627023014,-0.14299792705171574,-0.3263722627023012,0,0,0
2.206679344177246,0.15115770955929567,0.1304696461657714,-0.15115770955929547,-0.33046964616577124,0,0,0
2.216918706893921,0.15748388597078522,0.1334659730800864,-0.1574838859707852,-0.3334659730800863,0,0,0
2.2271430492401123,0.16363819764820822,0.1362168735656547,-0.16363819764820803,-0.33621687356565455,0,0,0
2.2372732162475586,0.1695693490719436,0.1387021068589255,-0.16956934907194374,-0.33870210685892554,0,0,0
2.249994993209839,0.17677391470194603,0.14148043878210437,-0.176773914701946,-0.3414804387821043,0,0,0
2.2601096630096436,0.18230110548306844,0.14341437893439138,-0.18230110548306844,-0.3434143789343913,0,0,0
2.2702035903930664,0.18763347249330617,0.14509934884042053,-0.18763347249330614,-0.3450993488404205,0,0,0
2.2802982330322266,0.19277753101379386,0.14653796359261367,-0.19277753101379372,-0.3465379635926136,0,0,0
2.2930305004119873,0.19898858888245133,0.14799875327505646,-0.1989885888824512,-0.34799875327505636,0,0,0
2.303246021270752,0.20374221721430003,0.14888402833508768,-0.20374221721430003,-0.3488840283350877,0,0,0
2.313345432281494,0.20823556862568626,0.14950727859321783,-0.20823556862568623,-0.34950727859321784,0,0,0
2.323453903198242,0.21252305826692316,0.14987959661863187,-0.21252305826692328,-0.3498795966186319,0,0,0
2.336361885070801,0.21768584291661067,0.1499886844289311,-0.21768584291661078,-0.3499886844289311,0,0,0
2.3465378284454346,0.22150399605835328,0.14978492443219804,-0.22150399605835325,-0.34978492443219805,0,0,0
2.356654405593872,0.22507550148466013,0.14932932439209778,-0.22507550148466002,-0.34932932439209785,0,0,0
2.3667616844177246,0.22841670767561087,0.14862266214360131,-0.22841670767561084,-0.3486226621436014,0,0,0
2.379617214202881,0.2323332807311305,0.14736182269537212,-0.23233328073113055,-0.34736182269537214,0,0,0
2.3898403644561768,0.2351776925589322,0.14607107348470377,-0.2351776925589322,-0.3460710734847038,0,0,0
2.3999929428100586,0.23776241622561606,0.14453805251631507,-0.2377624162256161,-0.3445380525163151,0,0,0
2.4101407527923584,0.24010423957293828,0.14275717708804778,-0.24010423957293822,-0.34275717708804787,0,0,0
2.4229607582092285,0.24271360406699166,0.1401548952744401,-0.24271360406699158,-0.34015489527444026,0,0,0
2.433133840560913,0.24450427629538582,0.13781249954675112,-0.24450427629538585,-0.33781249954675113,0,0,0
2.443270206451416,0.24604011733889372,0.13523698214983157,-0.2460401173388937,-0.33523698214983155,0,0,0
2.4533579349517822,0.24732090512798152,0.1324370078509369,-0.2473209051279815,-0.3324370078509369,0,0,0
2.466113805770874,0.24858471091963708,0.12856263136648885,-0.24858471091963708,-0.3285626313664889,0,0,0
2.4762439727783203,0.24930408564316114,0.12522398368258422,-0.24930408564316117,-0.32522398368258426,0,0,0
2.4863553047180176,0.24977034762632372,0.12166408464730136,-0.24977034762632372,-0.3216640846473014,0,0,0
2.496483325958252,0.2499847429850284,0.11787410455713057,-0.2499847429850284,-0.3178741045571306,0,0,0
2.5102949142456055,0.24986925732461948,0.11235102587793408,-0.24986925732461948,-0.31235102587793434,0,0,0
2.5204479694366455,0.2494843431650255,0.1080354018628367,-0.24948434316502546,-0.30803540186283673,0,0,0
2.530573844909668,0.24884767241188585,0.10352053778899081,-0.24884767241188585,-0.30352053778899085,0,0,0
2.5433361530303955,0.2476866595544863,0.09753739575146969,-0.24768665955448627,-0.29753739575146976,0,0,0
2.5534608364105225,0.24648228915648715,0.09256446316852793,-0.24648228915648715,-0.29256446316852797,0,0,0
2.5635643005371094,0.24503187386196304,0.087407755273615,-0.24503187386196304,-0.28740775527361506,0,0,0
2.5736496448516846,0.24333787623598022,0.08207200453288166,-0.24333787623598022,-0.28207200453288167,0,0,0
2.586359739303589,0.24085535561291235,0.07508798470470876,-0.24085535561291235,-0.27508798470470874,0,0,0
2.5964913368225098,0.23860122497255357,0.06932033006538893,-0.2386012249725536,-0.26932033006538897,0,0,0
2.606581687927246,0.23611603341134194,0.06340566865000999,-0.23611603341134196,-0.26340566865001,0,0,0
2.616669178009033,0.23339439977077323,0.05732856491200697,-0.23339439977077325,-0.25732856491200695,0,0,0
2.6293952465057373,0.22962687645977412,0.049437265546596304,-0.22962687645977414,-0.24943726554659634,0,0,0
2.6395726203918457,0.22634947760248686,0.042953892771805724,-0.2263494776024869,-0.24295389277180574,0,0,0
2.6497225761413574,0.222850465600875,0.03634244342813081,-0.22285046560087501,-0.23634244342813085,0,0,0
2.659838914871216,0.21913759148616158,0.02961495298948366,-0.21913759148616158,-0.2296149529894837,0,0,0
2.672572374343872,0.21415005552916183,0.020961803632734713,-0.21415005552916186,-0.22096180363273477,0,0,0
2.68269944190979,0.2099383785016722,0.013940993565535562,-0.20993837850167224,-0.2139409935655356,0,0,0
2.692807197570801,0.20552285546402999,0.006818575431810539,-0.20552285546402999,-0.2068185754318106,0,0,0
2.7028980255126953,0.2009080243539595,-0.0003993491884593109,-0.20090802435395952,-0.19960065081154071,0,0,0
2.7155678272247314,0.19482845178878946,-0.009602843419978635,-0.1948284517887895,-0.1903971565800214,0,0,0
2.7257132530212402,0.18973720170650837,-0.01707655034028073,-0.18973720170650837,-0.1829234496597193,0,0,0
2.7358615398406982,0.18445170187508034,-0.02463663250339697,-0.18445170187508036,-0.17536336749660308,0,0,0
2.745997428894043,0.17898553058430022,-0.032263938115228735,-0.17898553058430022,-0.1677360618847713,0,0,0
2.758714199066162,0.17187153864778756,-0.04192956697066122,-0.1718715386477876,-0.15807043302933882,0,0,0
2.76885986328125,0.16599859977098672,-0.04970818887967257,-0.16599859977098672,-0.15029181112032747,0,0,0
2.7789876461029053,0.15996782623097186,-0.05752405917189425,-0.1599678262309719,-0.1424759408281058,0,0,0
2.789102554321289,0.15378309616016153,-0.06537291188509098,-0.15378309616016156,-0.13462708811490906,0,0,0
2.8019015789031982,0.14573543400735375,-0.07535365670271,-0.14573543400735378,-0.12464634329729005,0,0,0
2.812049627304077,0.13918652813307944,-0.0832962696340921,-0.13918652813307944,-0.11670373036590793,0,0,0
2.8221731185913086,0.1325125202212171,-0.09123658352011105,-0.13251252022121712,-0.10876341647988899,0,0,0
2.832294225692749,0.12570610749617356,-0.09918388821701773,-0.12570610749617359,-0.1008161117829823,0,0,0
2.845215082168579,0.11683313663814175,-0.10932973676149185,-0.11683313663814178,-0.09067026323850819,0,0,0
2.855403184890747,0.10970033429488019,-0.1173197363163883,-0.10970033429488021,-0.08268026368361174,0,0,0
2.8655569553375244,0.10247975568714546,-0.12526516805360138,-0.10247975568714549,-0.07473483194639866,0,0,0
2.8756487369537354,0.09519992756826522,-0.1331366377592292,-0.09519992756826524,-0.06686336224077083,0,0,0
2.8882675170898438,0.08596346542897206,-0.14293135192271586,-0.08596346542897208,-0.05706864807728417,0,0,0
2.898427963256836,0.0784275471640694,-0.15076959956010838,-0.07842754716406942,-0.049230400439891644,0,0,0
2.9085707664489746,0.07082501618316721,-0.1585426517998309,-0.07082501618316724,-0.041457348200169136,0,0,0
